feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;label
3;1.0200246272892792;-2.4782139277042474;-3.1931283418501866;1.2447508050624607;-1.6906347318026993;c;-0.4095546543334562;1.8470636991478548;-0.6713436863936335;-2.0168525181643218;n;1.2075602512186467;-0.33409265835642715;-1.7957354026888201;2.6108528497871446;-0.6109213560031748;0.15767316286964006;1.8470636991478548;-3.1931283418501866;3
2;-2.887794230829786;2.2214562160168936;1.8061873503799792;2.886084357858909;-1.6126740152222176;c;-0.40346825265962355;-2.606149670401484;-0.9375687010704222;-1.7340443382887352;n;-0.4408828038982817;5.083466128405489;-0.575304821425183;0.9248947303425058;-0.7787014566824787;0.9363769936721477;-2.606149670401484;1.8061873503799792;0
2;2.894717179426701;-1.064679700363169;-1.349025827582856;-3.335367446263251;0.9210776574085169;a;-0.07729028073928668;0.3216947613403398;-1.5918946541598848;0.723775344631085;n;1.644977808071492;-1.4604627353567894;0.20515284369151085;0.8747624253402232;0.17668171436451455;-0.5275516606261257;0.3216947613403398;-1.349025827582856;0
4;-1.3176133008869506;-0.047503390053932;-0.5043581392797956;0.5704132254681173;1.176783867642147;e;-0.03381114949251879;0.8958083120165525;-0.3804028136253427;-0.587422526151967;n;2.33753341950482;2.2347729938843863;0.08917164501359216;-0.6606091774781415;0.9050325959362369;2.770811363317134;0.8958083120165525;-0.5043581392797956;3
2;-0.6695599833947459;-0.10478052308770032;1.3077765569147441;-1.597444981865797;-0.15998121607970783;d;NaN;0.2839349169491472;-0.6955018156282669;0.6260841657430307;n;-0.005486529603036083;0.1850693488598096;-0.10117361919335496;-0.9411459513752931;0.3145800610291441;0.5487764667670255;0.2839349169491472;1.3077765569147441;1
3;-0.6186498620702009;0.0319464451642606;1.6676864230332946;-1.1585331398667849;0.24119877272270668;c;-0.18270781935755728;-0.6814424342799392;1.2718370190356558;0.024375122845235686;y;-1.1488266038305763;0.5778456587678992;0.4622797722898625;-1.5360034819108452;0.6612434889800817;-2.8629183335323694;-0.6814424342799392;1.6676864230332946;1
2;-2.379562227663945;0.22768829868652732;3.6204966027922967;-0.9722927038402769;0.24377161845788564;d;0.9033654169238373;NaN;0.46837986427401873;-0.6332428143757967;y;-2.6761058580085235;2.1748752495344954;0.9921887407030501;0.04895452768969945;0.1794495597405511;0.2795469340840357;-1.4433227377436335;3.6204966027922967;1
2;-0.7466799236274002;-0.5663681798620475;-0.40501969148440536;1.1024125905380968;-1.403331235450193;d;-1.4025804988959067;0.41107703421024766;-0.43198023094401705;-1.063563297622512;n;0.05370751435240728;0.9042386921338531;-1.163178952142208;-1.7380630497930707;0.6752445414277286;-0.46153776995009776;0.41107703421024766;-0.40501969148440536;2
2;-0.9248475253537944;0.8702322896481728;1.3108661029422637;2.005637562609287;-0.848644660080322;d;-1.1658314073811193;-0.27054817533464093;-0.19359968101420405;0.8053320847060013;y;-3.249179013189117;-2.2126095858366646;0.28801426047376977;-1.3542462253197247;-0.20553678205730863;-1.0836872968550433;-0.27054817533464093;1.3108661029422637;3
4;-0.6392323919354674;0.2928182891504373;0.46972024625515413;0.9578048879965833;1.88531436609919;c;0.20526927703526077;-0.20110374316268764;1.7338321415727713;-0.11028780138926642;y;-0.9684644692531581;-0.0555660860105486;0.2044986288554697;-0.7732591378778425;0.6022695025505873;-1.54595529373481;-0.20110374316268764;0.46972024625515413;1
4;-0.3563730708713704;-1.1819469264013072;-1.8819852619171917;NaN;0.16930259663680566;d;-0.846701101962902;1.6507614294842854;0.5659071206557736;-1.1212743294589191;n;2.5459227081370113;1.316208279294023;-1.3778988290279188;1.2419744174721747;0.7866842396920432;1.047815065619433;1.6507614294842854;-1.8819852619171917;3
2;-0.4793146501666938;2.5947909206717013;1.9146956384786986;-1.6598453447744665;0.6003729775334463;d;-0.9628209634903095;-1.8844155009277936;-0.6787408461183916;1.5656972069732693;n;1.557060394753718;2.1849874341501994;-0.3392786362628167;0.052582938348916336;-1.3845036842917007;1.3830865878538394;-1.8844155009277936;1.9146956384786986;1
2;-0.3748894670898344;0.7431936330546431;1.1651241055979;-0.19643077201252723;1.1890457268571333;d;1.1611708074481102;-0.7503311883303365;-0.04355051775857781;0.49077618215441254;y;-0.9208825506476791;0.00517075509417774;-0.22325828367249592;-0.3138278863496425;0.5196892257587267;1.873955988289686;-0.7503311883303365;1.1651241055979;3
3;-0.3050814353331876;-0.8237041293896907;-0.10221666149794069;NaN;-0.10127912768004273;b;-1.3544583616855486;0.2913186247355586;-0.6104830932582069;-0.8422034317164229;y;-0.6446581936372813;0.15798172786828216;0.7085826048729253;0.8025579721257174;-1.3256483056597415;-0.1993031645629913;0.2913186247355586;-0.10221666149794069;1
2;-2.2798623311388866;1.7016308505826898;3.4142640101119897;-1.0746448372645592;-1.0866763327915525;e;-0.061490811912442135;-2.0800123083486;-1.7222735910180396;0.06280008284896166;n;-0.5985891022067482;3.488861839551111;1.2509314274275698;1.5852776585089388;-0.7781424561302254;-0.12671335253158658;-2.0800123083486;3.4142640101119897;1
2;2.4371443393777374;-0.19692357125748502;-1.4017757385562906;-1.7715416631295393;1.316811195574915;b;-0.8294742154695098;0.314414089699774;-0.6595733188339333;1.160839523085868;y;1.3265020068943156;-1.9644431111724756;0.32226397581670946;-1.7527525461844995;-0.3091910601947713;1.3828448070087527;0.314414089699774;-1.4017757385562906;0
2;-0.19226725885875873;-0.8798130386987808;-0.007266558985146851;-0.022189875529200376;0.8479869914061025;d;1.6273961352358877;0.24480374935534488;0.7168502497340963;-0.7820333308769469;y;-0.576198578392026;0.18754211376650967;0.4717819772301295;-0.16772224671295033;1.2035114674867715;0.6542966998589447;0.24480374935534488;-0.007266558985146851;2
2;-2.1423252950590013;1.9385385504504857;1.5839621295761699;1.1585506228897284;1.583770219642306;d;-1.3897724045989206;-1.1278095288165413;-2.8093338709894926;0.07323026543442368;n;0.5083581655625498;2.795638734090957;-2.1139302914261817;-0.32260227946309633;0.7627310617347037;-0.4644299698958059;-1.1278095288165413;1.5839621295761699;2
2;-1.0168966476875603;1.248223026882538;2.1489287611130603;-0.6274678119570242;1.9866943519824583;d;-1.333836334664467;-1.0575777597082774;0.6277164516124889;0.8579188352376373;y;-1.0101111891846655;0.5589919472593731;0.7170881891709787;-0.04441826745381721;0.0428603273413943;-0.11587834338898798;-1.0575777597082774;2.1489287611130603;1
2;0.17180081984677031;3.8039790891523126;1.9432764096435065;-1.4257619951690104;0.5026076704468613;c;-0.36159834913124644;-3.1124112787859124;0.23105753817968963;2.008149154421843;n;1.6050507872766557;2.313674262896493;-0.3772273810244489;0.3241647788527526;0.2622099259806711;1.3599101386471124;-3.1124112787859124;1.9432764096435065;1
3;0.37127529242155277;0.34836045729133636;0.6112143812011093;0.12516967837114945;1.50412100100492;e;0.17092535787026752;-2.1819533941898093;-1.6201469848176635;-1.2638178164740126;y;-1.3491666884800415;1.6060247054958168;0.26683792752089497;-1.240000432650919;-1.333031985576122;0.6985117351157245;-2.1819533941898093;0.6112143812011093;3
2;1.057881866402036;0.4722923013799843;-0.11021965858429761;NaN;0.7899719051956899;b;-0.4096880699012971;0.26236979972071706;-0.6572957368942286;1.5886771259646495;y;-0.269112933708041;-2.4020898518523754;-0.4432621432541383;1.88115346649949;-0.3365169005918533;-0.5865019493746582;0.26236979972071706;-0.11021965858429761;2
3;-0.2555471072956925;-0.3826986436071518;-1.2118587472270899;1.2157672561091004;-0.8493797851822261;d;-0.9812280943025001;0.2600792880874807;-1.7687763103791918;-1.2450947804815653;n;1.195363230884302;1.4907801863846228;-1.0416173344468864;-0.45118341220939695;0.340916727397575;1.1962836246465312;0.2600792880874807;-1.2118587472270899;3
2;NaN;1.7881301710009456;-1.2155985082431902;0.5017406053018283;-0.10999976155704766;d;-0.4869487726191096;-0.2714577533615039;-1.875656959653029;1.2666598906714917;n;2.6680029620309385;0.20231666305217852;-0.96286799673759;0.2527881992453865;0.16610380047594234;0.286443806715173;-0.2714577533615039;-1.2155985082431902;3
1;-0.4954036502796967;1.5651358223696503;1.4126873655141898;-0.9356921708861045;0.35699004149259284;d;-0.6374426279916352;-0.9010100197969616;-0.7063652859507406;1.2261841091705117;n;0.5369476585545181;0.7909973509825958;-0.06429964226533474;0.7789795002690386;0.17007041378594395;-0.28740023201813286;-0.9010100197969616;1.4126873655141898;1
3;-0.7333229634349624;-1.065379747961257;0.4716412882161767;-0.13063987966018575;-1.0715342305669822;c;1.7972055951160204;0.751133023271899;0.39285261383776604;-0.5076283132093787;y;-0.9613916654379653;-0.23105722761440534;-1.0272662679169788;0.8957390067687284;-0.19939283505679037;-0.1699981300130332;0.751133023271899;0.4716412882161767;2
3;1.4005600996373326;0.7424779220274871;-1.9584303349325838;0.6386976999741679;1.4102453874726866;c;0.22801785849991835;0.20728047073042233;-0.5096059705285456;0.6742383340095146;y;2.1125080469618167;-0.6274775740812131;-0.33491779219768963;-0.00610515317249518;-0.21808973761751702;-0.30813743680789957;0.20728047073042233;-1.9584303349325838;3
2;-1.8717645107929095;3.345360373057716;-0.46393240044140016;3.7910766014444617;-1.571760457733032;d;1.0943499084690185;-1.3205553038265536;0.13955765825778865;-0.06046139381221427;n;2.8134976068258464;3.78249549393302;-1.2265866997820185;-1.9991346228758675;0.05887818893400813;0.32896645079555703;-1.3205553038265536;-0.46393240044140016;0
3;-1.2881552248047723;-2.3195749991467536;0.05137114494942998;-0.17808387938706727;0.9503631027771375;c;-0.9210145882999169;0.2794378916385627;1.6112318109319768;-3.090607691543167;n;-0.154440301853624;3.2004860551791734;NaN;0.588989888076806;-0.0026321068351047023;0.15066630479644744;0.2794378916385627;0.05137114494942998;2
2;-3.4946010881235567;-1.2811338363297837;1.817812879930249;-0.5756277057220324;-0.3642151795353388;c;NaN;1.646884168555222;-0.2792854090384406;-1.0911931915296011;n;0.6124367865916154;2.9395714690724444;-0.19461284790557362;-1.4985656990299834;1.513254036452819;0.4967220950832085;1.646884168555222;1.817812879930249;2
1;-1.2445800118327932;0.22817328699986028;1.367458204189314;-2.619222738845289;0.2569957856724902;e;0.7199191154561613;0.5117051329078977;1.439088480811852;0.7474711620604638;n;2.4345148965048518;2.226047084099616;0.022859685247985744;0.5846460383041342;-0.06538914203371982;-1.83047175819721;0.5117051329078977;1.367458204189314;0
3;-0.055651505488470865;-1.483279998445286;-1.5499265964801183;0.4763221350545088;-1.5540215618897018;c;-1.1149078613553527;1.4175520592663848;1.0964273414804138;-1.163254066309386;n;1.2607519438808192;0.4797981949000102;-1.1387070930214347;-0.3971054584905361;-0.09657168453744126;0.029471982460746952;1.4175520592663848;-1.5499265964801183;0
3;-0.4501261889447668;-2.0935272160351537;-1.5902258193614558;1.0202725399948382;1.6847212416274937;d;-0.045826464481526066;1.3259321009997562;-1.1233150947315775;-2.24281082222544;n;0.6942324745756732;1.2382130860512064;0.8335529132758188;-1.983936246572822;0.14131200526391316;-0.5947058827848797;1.3259321009997562;-1.5902258193614558;3
3;-0.3146564162247258;-1.3750278986750768;1.5411669758392192;-1.7655164012681333;-2.1981995903457956;c;-0.2627441675878248;-0.399700206162801;0.9596485228611009;-0.911496252478734;y;-2.028571641989643;0.3620331775501864;-2.0073032763645964;0.43697180629575477;0.14976186114381182;-0.8994659666187993;-0.399700206162801;1.5411669758392192;2
3;0.3593209073951076;0.4808820067296701;-0.11092867813927974;-0.022661447582082772;0.5371009026041237;c;-1.626957948017151;-1.869092204786899;1.2291683727480902;-1.357809843026107;n;0.6104666117732338;2.755150784589434;0.6119184749701111;1.3964982728866888;-1.4134690627847797;1.1430499635463238;-1.869092204786899;-0.11092867813927974;2
2;0.07834888652752825;-0.12629838139677066;-0.4168882942935811;0.7983512662413287;0.269300116857399;e;0.0009971381126188956;-0.6766843401060438;-0.6777117718069321;-1.1209949771461802;n;-0.18295643620121416;1.0866266188966291;0.40194529643944077;-0.8317160838604545;-0.3312997311090678;-0.1880296220512389;-0.6766843401060438;-0.4168882942935811;2
3;-2.428261066391137;0.12887524964242028;1.9993218845038827;1.7250385954948428;0.5328270982971764;d;0.5243372814112978;-1.6566289859078007;-2.493037240665116;-2.2404629166845096;y;-2.431524559803365;3.2187267104697024;1.2778698638938883;0.17438461054906265;0.5397988302348056;0.8543088842572581;-1.6566289859078007;1.9993218845038827;3
2;0.6031563901996841;1.2146682930101804;0.11281153732631542;-0.25532959258002175;-1.0464831553585594;c;1.3391959409269478;-0.8714615776735299;NaN;0.8605049832614621;y;0.5007878170784045;-0.05206557285586196;-0.09656281955440019;0.8767022363012563;0.019163016018048252;-1.009792335739002;-0.8714615776735299;0.11281153732631542;0
3;-4.1108927993035;-0.01869206775450664;2.73101569934612;-0.08416339996241451;-0.1988753928684494;d;-0.5304512649902317;0.7664941207522307;0.15930206021132978;-0.6229924518333209;n;0.31807050366314504;3.540766612561431;0.04030002167355299;0.7933573662281048;0.4629665602886418;1.113329135709753;0.7664941207522307;2.73101569934612;1
2;-1.2367999654042743;1.1824172392588042;2.316133281219981;-0.6982801272065959;-1.9037279389237234;d;-0.4289939863140081;-0.965405857662658;0.1763305379586891;0.8320280632775591;y;-1.0314901456732342;0.6882475069914067;-1.3839049729287072;0.4446363673217715;-1.3812823345489498;-1.0373673557571559;-0.965405857662658;2.316133281219981;1
2;0.8719495720922598;-1.8296507437524308;-2.5372509316895906;2.5872984905691974;-0.6158941245064686;d;-1.082079274866878;1.4658082419949534;0.9903190693577881;-1.3958385114649632;y;-1.1139666528243213;-2.2044389822676522;-1.099357359208376;0.9946714531657649;-0.7779449673023745;-1.1383915992704494;1.4658082419949534;-2.5372509316895906;3
3;-1.045152819794148;2.939904693953829;-0.10266297842407651;1.5125191654811057;-1.040931618653362;d;0.7676169891580661;-0.463923887833125;0.19290842548804776;1.4552225525569107;n;3.0175282177116403;1.8099054355231308;-0.1264953898806948;-0.9870328468849711;-1.048538251019415;-0.027734103789885518;-0.463923887833125;-0.10266297842407651;2
2;3.1852357635844033;-0.09407826703378068;-1.4006258043738986;0.5710221926670503;-0.2878327121672264;d;0.3970931880270686;-1.0603063886956512;0.7462738491320486;0.4190874770539048;y;-2.584531087429042;-3.958780878423689;1.5132142728936515;-0.6637547890939467;-1.9828473361592975;-0.9882365054072544;-1.0603063886956512;-1.4006258043738986;3
3;1.645857358193051;3.2343051504257634;0.34195937035343876;-0.49016537016574224;2.0853993749445277;c;-0.7197412976141255;-1.6339592731570525;1.311537026613644;3.118147699726223;y;0.7617802385498083;-1.8223261400894006;-0.45416983626258584;0.18384442697217732;0.5255695179568173;1.3173587966093463;-1.6339592731570525;0.34195937035343876;0
2;-0.5429151325509236;0.4110331547890104;0.9267920309461023;0.8363886797984689;-0.755510137290257;a;0.23473662637768117;-1.3223484927752414;0.8767118958769412;-0.7934614781455938;y;-1.6550344944131987;0.9213937347324548;0.48828016083850145;-0.2898297542351948;0.2540780758916614;-0.46945164997188926;-1.3223484927752414;0.9267920309461023;3
2;-0.6635773817082451;-2.688104274084168;0.472862856537662;-1.0048922732085663;0.38881250064110706;c;1.239283207608853;0.5457513489141694;0.34614259974188055;-2.3041069069315863;n;-1.5039634466518672;1.119664253354859;0.13224836795881292;-3.075873229775692;-0.85188263394974;2.0038187692214655;0.5457513489141694;0.472862856537662;2
2;-0.6160500932860777;0.12447529824414727;1.9950027616310502;-0.6550918515131315;-0.13115374978870736;c;-0.023148001368002977;-1.2974496412409682;1.1553648002571766;-0.30225119812069723;y;-2.346851935473926;NaN;0.78621074079483;-0.2954091999133188;0.7919105419664977;-0.4562085428888973;-1.2974496412409682;1.9950027616310502;1
3;-0.21597232785284226;1.6741355890931273;1.1885025415713666;-1.426451772841871;-0.0596463513451885;c;-1.3618760298124526;-1.1546496567648594;0.7651914824858629;1.1187978555896632;n;1.4160813186692243;1.5452891790626913;-1.8481384308036868;-0.14679224856053502;0.2169700744838346;0.6802600797263867;-1.1546496567648594;1.1885025415713666;0
2;-0.4549905687716383;1.2398818955144792;1.6422905286694849;-0.9130747000812316;0.04982832205619057;c;-0.047180893128883135;-1.174982472121063;0.6628869946482535;0.8118243262985915;y;-0.3579430456197312;0.7149170978435865;-0.09978266137709484;-0.5073049764769023;-0.5335431719713781;-0.13590922783224602;-1.174982472121063;1.6422905286694849;1
NaN;-1.633320158791782;1.4164093766256685;2.6832215442112877;-1.4235621234002305;0.6700284382893195;c;0.3880722553488225;-0.4226870031518274;-0.03162397875321991;1.5986609274250072;y;-0.166083485098385;0.6975318745728882;0.07922394445423285;0.23276538783919287;-0.033071321126068594;2.2472610500953305;-0.4226870031518274;2.6832215442112877;1
3;-0.8214184532176994;1.7357718390828247;1.7132302219146558;-1.0436201112930843;-1.153500085286359;c;0.04262070711819146;-1.0482013404056554;-0.9262496666814696;NaN;n;0.7209107128439152;1.3711993303927854;-0.21812528685111354;-1.0370772237532746;-0.06640443481626522;0.11380722595785095;-1.0482013404056554;1.7132302219146558;1
2;0.37739519347544226;-0.12736315828768147;-2.5622191289763014;1.5147406853131793;-0.12263129815917682;c;-1.1412107038952106;0.17057786365090344;0.05627594922529007;-1.5837109765572026;n;3.1830947721033027;2.54761180848684;-0.4052738071963063;1.3836090056921617;-1.8939595605406478;-1.9011045689669153;0.17057786365090344;-2.5622191289763014;0
3;1.648477787647972;-1.9655919004363136;-0.8716385726117464;-2.267607467062776;0.235454545811899;c;-0.46685268621514;-0.049761551315416264;0.278652676323972;-1.288006267467466;n;0.35467877965562494;0.3884724649110917;-0.3932817281120563;-0.9322455875439029;-0.5097975423419862;0.7665332456788204;-0.049761551315416264;-0.8716385726117464;2
2;NaN;-2.4258797633831377;NaN;1.5049664221696484;-0.7484109224654522;d;2.5074843496720423;1.3106550223389233;0.5188481315708671;-2.203047694748759;y;-0.2258992967794623;-0.5558834679566513;1.612729129486056;0.8204800778796455;0.735895949270379;0.08280489529542048;1.3106550223389233;-2.4962912143187115;2
2;-1.4627705540591567;6.330224092979233;2.0542219016607604;1.7036089832202164;-0.3905499340648792;c;-1.2409090296627054;-4.465980922316386;-0.05027478877362635;1.7374778280446777;n;2.7481262831020565;5.126211060950986;-1.0176950647740608;0.7152565103167288;-0.26719599943529265;-2.1984723442149434;-4.465980922316386;2.0542219016607604;2
1;-0.5510599724744623;-0.1556100127754512;-0.1745547817654858;1.1871630773939768;-0.8294125737246606;d;-1.3471660136996102;-0.5404113642345649;-0.7622672120620996;-1.3542897062649981;n;-0.2862564527365813;1.5308766862446983;1.4733732364616745;-0.32311710195215565;-0.5903188720472734;-0.7004422658824577;-0.5404113642345649;-0.1745547817654858;3
2;-1.378812735529254;-0.46898311784614083;-0.7524584509103441;1.0553092455074093;0.7636884525806573;d;-2.8185268544806568;1.2608447919128163;-0.24774081300951312;-0.8464006444941945;n;1.8687569826117907;1.7603717335180569;1.1247784297220054;0.35359256696632546;0.7653256475077144;-1.8442018184039402;1.2608447919128163;-0.7524584509103441;3
2;-0.1552982944808653;2.1028523044359684;1.7171499268680304;0.42467528458424053;-0.39154711888884275;c;0.8713534833896727;-1.6128470574130578;-0.03136320609871671;1.5226252046097293;y;-1.8276752465997086;-0.9903121252336208;-0.26367184465104593;1.1083951519160598;-1.3387190188942957;0.4741392461917929;-1.6128470574130578;1.7171499268680304;1
3;-1.2282882563801307;-1.3892193446127583;-1.4067336736296936;1.8224831334644906;-1.9327192817663785;c;-0.17095864257723623;NaN;-0.5627377726229416;-1.7399396758020083;n;1.1263925485870685;1.3641281144477193;0.3495372209059766;-0.5168201147435527;0.6771857879271583;0.36907496360927755;1.619144580574822;-1.4067336736296936;3
2;-1.2904451698750345;1.8532493905990644;2.3241067727426157;0.41290515231729397;-0.4403249292323901;c;-1.1733558831937594;-1.8609490200235463;1.6360803378299675;0.4844112573123185;y;-1.5510446723285485;1.1770155690318436;-0.3186006539378009;0.7275043036280417;0.1259013709347676;0.40933505435213535;-1.8609490200235463;2.3241067727426157;3
2;-1.9600465507219986;1.2677364085639662;NaN;-2.3327585965614173;0.4054848251235834;d;0.6718884909266851;0.2038749053955351;1.7243636194259002;1.3474344194268815;n;2.7887057059861116;2.7964982906404408;-1.0536875321208994;-1.6072094356221664;1.5658328700007125;0.019437906818594915;0.2038749053955351;2.0362294632195734;3
3;-2.443869643868537;2.1592183259600453;3.6054685287069717;-0.7294887736046372;-1.032879080612288;d;-2.132787714138396;-1.9967811147476795;-0.4420912473103507;0.6216189298949496;n;-0.790719207413442;2.917202338347905;-1.0831740627379394;1.1116021124570357;0.09432417527773213;0.8645916193144957;-1.9967811147476795;3.6054685287069717;1
2;0.006925700260715595;2.3463918032719437;-2.83481612073258;3.0184015098865418;-0.6088375644355123;a;-0.858050691996717;-0.9500094983713065;-0.2695449824714249;-0.8660235081242236;n;5.181290156642892;4.247084082750042;-1.296794920185882;1.8279771281197383;1.4599313492087738;-0.27270568153059616;-0.9500094983713065;-2.83481612073258;1
2;2.0537472998073523;1.585860586004579;0.20167091426218842;-0.5912030404305735;-1.8085938896848752;c;0.18826232579353175;-1.7716174519083179;-1.18898129594702;1.5622267500607132;y;-1.0712714161876447;-2.029070930805481;-0.7255868652056723;-0.9416145583219262;-0.6266358590283715;0.5380525759601077;-1.7716174519083179;0.20167091426218842;0
2;1.8307479525916632;-2.082926314866212;0.5135583578936798;-3.8376926880902085;2.2418854516851314;c;0.6830550543335807;-1.043932527531843;-0.2752406177256221;-1.2862700754481542;n;-0.9880712693016696;0.5347684564067245;0.07631473726529632;-0.0012142502662669116;0.30258380251013595;1.2431602492821219;-1.043932527531843;0.5135583578936798;0
3;-0.8790440313664627;0.42634766770420046;1.4979947351138134;-2.7175559001049057;1.177879264968542;c;-1.7010973341619446;-0.7557860103818449;-1.270823091363249;-0.03664121027701783;n;2.149373338996779;3.4394921705024797;2.0695702642859573;-0.015789701164600156;0.681622571728465;-1.2364038473802335;-0.7557860103818449;1.4979947351138134;0
2;-1.2287519602824164;0.19261902840852269;-0.7615805173419867;2.199291879579533;-0.43623670116055574;d;-1.5706974328640848;-0.2672060607676445;0.5743393616900685;-1.7378975512638684;n;1.146890358189843;2.8978828044757554;0.8284444418075345;0.7052207870018152;0.3830206807971282;-0.5256958858969705;-0.2672060607676445;-0.7615805173419867;2
2;3.057917212360868;-0.5520920150518321;-1.6317480811817837;1.4071933782383366;1.9645501776304124;d;0.11972957102380395;-0.8209278867019512;-1.2543157070606221;-0.055908879732137096;y;-3.4560232469611787;-4.446292948580509;0.21073320123182235;0.6428044359231937;-1.775766731536709;0.9409855854858484;-0.8209278867019512;-1.6317480811817837;3
2;0.3370073205585229;-2.1269759053214083;1.7550106876745648;-2.8827051535779695;-1.493080502275763;c;-0.5818083010939066;-1.0165763117316065;0.2578975251917454;-1.6241959104262735;y;-2.7355893364522883;0.6694237871327592;-1.0478421210384343;0.8079624868455185;-0.5665193321267246;-0.09396383606938633;-1.0165763117316065;1.7550106876745648;2
2;-0.07631543878930525;-2.1162242649564966;0.5582941285860881;-1.9712508988452466;0.8821654242540665;d;0.11680633980883282;1.0189832530062997;0.6289284269315589;-0.6433227071746629;n;-0.928306422871322;-0.4807105220981965;-0.4197568422125901;0.1371898747139058;1.7126108230806671;0.028569337741446717;1.0189832530062997;0.5582941285860881;2
3;-0.35332654574132777;-1.8037812125147537;-1.8490039458236762;1.2742579395805411;0.4245401728308753;d;-0.3755353790261601;1.8670672751320356;0.7521151303645042;-1.4696586870267896;n;0.968277103155611;0.21838823244972624;0.16812932334023029;-0.37383989721853467;0.0711583665717988;0.5129816930373884;1.8670672751320356;-1.8490039458236762;0
2;-2.4693664589160074;-1.780255652540876;0.3718969993376747;0.21468058699018977;-0.38780973272115143;b;-0.011946208567624251;2.719695686343599;0.7590684587893831;-0.6291482065390248;n;0.5023943558640416;0.5520106632701168;-1.4253526987817877;0.715399427156861;-0.5534870943720802;-0.013149575499867555;2.719695686343599;0.3718969993376747;2
2;-0.7081664839383117;-2.300583955462038;-2.2587167874759775;0.47537342303846397;1.016209907889076;d;-0.132745255379166;2.429522640539451;2.281166911208442;-1.9789931794113025;n;2.935842297544772;1.9182392092580098;-0.7384443053846419;-0.4895410571863281;-0.4310477980499794;-1.260927099772054;2.429522640539451;-2.2587167874759775;3
1;-1.2562856288636652;0.8885299192358028;-0.5967611794609968;1.9984160725099391;-0.6029198284881698;c;-0.1577726745672504;0.1722326147202604;0.47297517153651936;-0.4548636359979223;n;1.670247567267777;1.9374861695253824;-1.2439212083094784;0.40022376809231985;-0.6110771005838196;-0.2323970934382358;0.1722326147202604;-0.5967611794609968;0
2;-0.9887190892335969;-1.29081890384277;1.9096416768038307;-1.9553672217568376;-0.9379710736005296;c;-1.010654872281344;-0.4890172384545346;-0.005766064279715162;-1.227130694209068;n;-1.4215745244709952;1.6987563476817626;-0.982528572426669;0.15350570736828598;1.1040547051247143;NaN;-0.4890172384545346;1.9096416768038307;2
2;0.851947299572343;-1.6299499379273723;-0.3127816490982556;-2.39102978419841;0.3025564752959926;e;1.0689427541576875;-0.021653766836164934;0.6222297187317737;-1.180537696058532;n;0.856803339445555;1.3145611190233562;-0.09943884384459846;-0.5248566248168781;0.27702172818443277;0.13346419904766488;-0.021653766836164934;-0.3127816490982556;0
3;-0.20780956341146373;2.3775520877319334;0.7512103804667475;-0.24261198296000497;-0.9365289795084779;d;-0.8098781603380748;-1.689215103926597;0.6858149219990407;0.9114132326723208;n;1.6862927232446885;2.0728669356170544;-0.513892504617692;1.0492365196996876;0.8329973440181174;0.5287955411383384;-1.689215103926597;NaN;1
3;2.6119529872935425;0.2927513683123277;-2.1867695913382343;1.2312296758303125;-0.721981770220085;d;0.21127749781665142;-0.4374443487706896;0.5364440812716359;0.3928953732862741;y;-0.43579597252648883;-2.7043514487545974;-0.8105094660358712;0.4820444953103063;-0.6727309070603805;-1.1793420232062013;-0.4374443487706896;-2.1867695913382343;3
2;3.069788331690761;-2.6941427753373515;-4.052374953737821;1.241508451911435;-0.8500080532150207;d;1.179940061747674;1.3707287407674942;0.36401264871472333;-1.646078141673766;y;-0.267127675603803;-2.928979971733296;1.8549521800174924;0.5276417139828666;-1.0308636524518657;-1.1572586919115548;1.3707287407674942;-4.052374953737821;3
2;-0.3746828719133752;-2.156363274116457;-0.4785129913409744;0.2593587381214303;-0.5434611515334217;c;-0.6891346845279593;0.7946400347456914;0.6543990528856284;-1.9721660750164467;n;-0.9566983647415352;0.48847896990921086;0.3798269694012721;0.36155676972319656;-1.233691439700567;1.3046753426304625;0.7946400347456914;-0.4785129913409744;2
3;-0.5210238344515074;1.957777279446084;0.23235214346693597;-0.9946037312633984;-0.9167787555810474;d;1.0961861859840851;-1.008506040169204;-0.6475019847811081;0.561629478015615;n;3.8277968474547492;3.6173921877614905;1.088085346928599;-2.5360647430163445;-0.7228595776742244;0.9494383050210623;-1.008506040169204;0.23235214346693597;1
3;-1.9738265703685733;-0.414487133470211;2.202818398996454;-0.833226000870881;-0.6447084772207088;d;0.42514341144976764;1.6001651990073165;-0.14110541027938708;1.339845249986827;y;-1.5690158882995335;-1.5934334954046818;-0.9856432722452184;-0.779286727588732;-0.1085375099263826;-1.1124519303895979;1.6001651990073165;2.202818398996454;0
2;-0.9099908823357725;2.0884279810391595;0.5509332983192288;1.6809691561756184;-0.582418393136566;d;-0.22021324488513483;-1.6553182051301452;-0.39547691970516047;-0.08587098101553448;y;0.4689702928514241;2.184754221951579;-1.831006729242372;0.7298602037971765;0.45555636347931905;0.7219457673141367;-1.6553182051301452;0.5509332983192288;2
